"برخوردار کندن","[]"
"برخوردار گردیدن","[]"
"برخوردار گشتن","[]"
"برداشت خواهند کردن","[]"
"برداشت شدن","[]"
"برداشت کردن","[]"
"برداشت کندن","[]"
"برداشته خواهد شدن","[]"
"برداشته شدن","[]"
"بردبار باشین","[]"
"بردباری کنین","[]"
"بردن","[زدن, بردن, راندن, دزديدن, رساندن, ربودن]"
"بررسی بشودن","[]"
"بررسی خواهد شدن","[]"
"بررسی خواهد کردن","[]"
"بررسی خواهند کردن","[]"
"بررسی خواهیم نمودن","[]"
"بررسی خواهیم کردن","[]"
"بررسی شدن","[]"
"بررسی نمایدن","[]"
"بررسی نمودن","[]"
"بررسی کردن","[سنجيدن, بررسيدن, واکاويدن, واگشودن, فرونگريستن]"
"بررسی کن","[]"
"بررسی کندن","[]"
"بررسی کنین","[]"
"برزخ باشدن","[]"
"برس زدن","[]"
"برش دادن","[]"
"برش داشتن","[]"
"برش زدن","[بريدن]"
"برشته شدن","[]"
"برشته کردن","[برشتن]"
"برطرف بشودن","[]"
"برطرف خواهد شدن","[]"
"برطرف خواهد کردن","[]"
"برطرف شدن","[]"
"برطرف کردن","[بردن]"
"برطرف کن","[]"
"برطرف کندن","[]"
"برطرف گردیدن","[]"
"برطرف گشتن","[]"
"برعهده خواهد داشتن","[]"
"برعهده خواهند داشتن","[]"
"برعهده داشتن","[]"
"برعکس شدن","[]"
"برعکس کردن","[]"
"برف آمدن","[]"
"برف باریدن","[]"
"برف بارین","[]"
"برق انداختن","[پرداختن]"
"برق بزندن","[]"
"برق رفتن","[]"
"برق رون","[]"
"برق زدن","[درخشيدن]"
"برق گرفتن","[]"
"برقرار باشدن","[]"
"برقرار باشندن","[]"
"برقرار بودن","[]"
"برقرار خواهد شدن","[]"
"برقرار خواهد کردن","[]"
"برقرار ساختن","[]"
"برقرار شدن","[]"
"برقرار نبودن","[]"
"برقرار کردن","[]"
"برقرار کن","[]"
"برقرار کندن","[]"
"برقرار کنین","[]"
"برملا ساختن","[گفتن]"
"برملا شدن","[]"
"برملا کردن","[گفتن]"
"برملا کندن","[]"
"برنامه ریختن","[]"
"برنامه ریزن","[]"
"برنده خواهد شدن","[]"
"برنده شدن","[بردن]"
"برنزه کردن","[]"
"برهان آوردن","[]"
"برهم زدن","[ژوليدن, گوراندن]"
"برهم زندن","[]"
"برهنه شدن","[]"
"برهنه کردن","[]"
"بروز دادن","[فرانمودن, نمودن, نماياندن]"
"بروز کردن","[]"
"بروز کندن","[]"
"برون آمدن","[]"
"برون آین","[]"
"برون ریختن","[]"
"برپا بودن","[]"
"برپا خواهد شدن","[]"
"برپا خواهد کردن","[]"
"برپا دارن","[]"
"برپا دارین","[]"
"برپا داشتن","[]"
"برپا ساختن","[انداختن]"
"برپا شدن","[]"
"برپا نخواهد شدن","[]"
"برپا نمودن","[انداختن]"
"برپا کردن","[برساختن, انداختن, ساختن]"
"برپا کندن","[]"
"برچسب زدن","[]"
"برچیده خواهد شدن","[]"
"برچیده شدن","[ورافتادن]"
"برکت بخشین","[]"
"برکت بدن","[]"
"برکت خواهد دادن","[]"
"برکت دادن","[]"
"برکت داشتن","[]"
"برکت دن","[]"
"برکنار شدن","[]"
"برکنار کردن","[]"
"برکنار کندن","[]"
"برگزار بشودن","[]"
"برگزار خواهد شدن","[]"
"برگزار خواهد کردن","[]"
"برگزار خواهند نمودن","[]"
"برگزار خواهیم کردن","[]"
"برگزار شدن","[]"
"برگزار نخواهد شدن","[]"
"برگزار نمایدن","[]"
"برگزار نمودن","[]"
"برگزار کردن","[]"
"برگزار کندن","[]"
"برگزیده شدن","[]"
"برگشت خوردن","[]"
"برگشت دادن","[واگردانيدن, واگرداندن, بازفرستادن, بازگرداندن]"
"برگشت زن","[]"
"بری شدن","[]"
"بری کن","[]"
"بریان شدن","[]"
"بریده شدن","[]"
"بزدل باشندن","[]"
"بزرگ بدان","[]"
"بزرگ بشودن","[]"
"بزرگ خواهد شدن","[]"
"بزرگ دارین","[]"
"بزرگ داشتن","[]"
"بزرگ دانستن","[]"
"بزرگ شدن","[]"
"بزرگ شدیدن","[]"
"بزرگ شمردن","[]"
"بزرگ شومن","[]"
"بزرگ کردن","[بارآوردن]"
"بزرگ کردین","[]"
"بزرگ کن","[]"
"بزرگ کندن","[]"
"بزرگ کنین","[]"
"بزرگوار بودن","[]"
"بزرگواری کردن","[]"
"بزرگی دادن","[]"
"بزرگی دارین","[]"
"بزرگی داشتن","[]"
"بزرگی کردن","[]"
"بزرگی کندن","[]"
"بزک کردن","[]"
"بس باشدن","[]"
"بس بودن","[]"
"بس شدن","[]"
"بس نبودن","[]"
"بساط کردن","[]"
"بست نشستن","[]"
"بستانکار کردن","[]"
"بستری شدن","[خوابيدن]"
"بستری کردن","[خواباندن]"
"بسته خواهد شدن","[]"
"بسته خواهند شدن","[]"
"بسته شدن","[ايستادن, گرفتن]"
"بسته نخواهد شدن","[]"
"بسته‌بندی شدن","[]"
"بسته‌بندی کردن","[]"
"بستگی خواهد داشتن","[]"
"بستگی داشتن","[]"
"بسط دادن","[گستردن]"
"بسط یافتن","[]"
"بسنده کردن","[]"
"بسنده کندن","[]"
"بسیار باشدن","[]"
"بسیار بودن","[]"
"بسیار خواهد بودن","[]"
"بسیار شدن","[]"
"بسیار شدیدن","[]"
"بسیج کردن","[بسيجيدن]"
"بسیج کندن","[]"
"بشارت دادن","[]"
"بشارت دن","[]"
"بشکن زدن","[]"
"بصیرت داشتن","[]"
"بغض دارین","[]"
"بغض داشتن","[]"
"بغض کردن","[]"
"بغض کنین","[]"
"بغل کردن","[]"
"بغل کن","[]"
"بغل کندن","[]"
"بغل کنین","[]"
"بغل گرفتن","[]"
"بلا کشن","[]"
"بلاعوض دادن","[]"
"بلد باشدن","[]"
"بلد باشندن","[]"
"بلد باشیدن","[]"
"بلد باشین","[]"
"بلد بودن","[دانستن]"
"بلد شدن","[آموختن, فراگرفتن]"
"بلد نبودن","[]"
"بلند بشودن","[]"
"بلند خواهد شدن","[]"
"بلند شدن","[خيزيدن, ايستادن, برخاستن, خاستن]"
"بلند شدیدن","[]"
"بلند شومن","[]"
"بلند شون","[]"
"بلند کردن","[فرازاندن, خيزاندن, افراختن, برخيزاندن, فراداشتن, افراشتن, برافراختن, برافراشتن]"
"بلند کن","[]"
"بلند کندن","[]"
"بلند کنین","[]"
"بلند گفتن","[]"
"بلند گون","[]"
"بمب گذارن","[]"
"بمب گذاشتن","[]"
"بمباران کردن","[]"
"بمباران کندن","[]"
"بنا خواهد شدن","[]"
"بنا داشتن","[]"
"بنا شدن","[]"
"بنا نهادن","[برساختن, ساختن]"
"بنا نهدن","[]"
"بنا نهندن","[]"
"بنا کردن","[پي‌ريختن, پي‌گذاشتن, پي‌نهادن, پي‌افکندن]"
"بنا کردین","[]"
"بنا کندن","[]"
"بنا گذاشتن","[برساختن, ساختن]"
"بنایی کردن","[]"
"بندگی کن","[]"
"بندگی کندن","[]"
"بنیاد نهادن","[]"
"بنیاد نهندن","[]"
"بنیاد گذاردن","[]"
"بنیاد گذارن","[]"
"بنیاد گذاشتن","[]"
"بنیان افکندن","[پي‌ريختن, پي‌گذاشتن, پي‌نهادن, پي‌افکندن]"
"بنیان خواهد نهادن","[]"
"بنیان نهادن","[پي‌ريختن, پي‌گذاشتن, پي‌نهادن, پي‌افکندن]"
"بنیان نهدن","[]"
"بنیان کن","[]"
"بنیان گذاردن","[پي‌ريختن, پي‌گذاشتن, پي‌نهادن, پي‌افکندن]"
"بنیان گذارن","[]"
"بنیان گذاشتن","[پي‌ريختن, پي‌گذاشتن, پي‌نهادن, پي‌افکندن]"
"به آخر رسیدن","[گذشتن]"
"به ابدیت پیوستن","[مردن, درگذشتن]"
"به اتمام برساندن","[]"
"به اتمام خواهد رسیدن","[]"
"به اتمام رساندن","[]"
"به اتمام رسانیدن","[]"
"به اتمام رسیدن","[]"
"به اثبات برساندن","[]"
"به اثبات رساندن","[راستاندن]"
"به اثبات رسیدن","[]"
"به اجابت رسیدن","[]"
"به اجرا گذاردن","[]"
"به اجرا گذاشتن","[]"
"به ارث گذاشتن","[]"
"به ارمغان آوردن","[]"
"به ارمغان خواهد آوردن","[]"
"به ارمغان نخواهند آوردن","[]"
"به اسارت بردن","[]"
"به اسیری گرفتن","[]"
"به اشتباه انداختن","[]"
"به اطلاع رساندن","[آگاهاندن, آگاهانيدن]"
"به اطلاع‌رسانین","[]"
"به امضا رساندن","[پاراف‌کردن]"
"به امضا رسیدن","[]"
"به انتها رسیدن","[]"
"به انجام برساندن","[]"
"به انجام خواهد رسیدن","[]"
"به انجام رساندن","[کردن, بستن]"
"به انجام رسانیدن","[کردن, بستن]"
"به انجام رسیدن","[]"
"به انزوا بکشاندن","[]"
"به اوج رساندن","[]"
"به اوج رسیدن","[]"
"به باد رفتن","[رفتن]"
"به بار آوردن","[]"
"به بار بنشیندن","[]"
"به بار خواهد آوردن","[]"
"به بار خواهند آوردن","[]"
"به بار نشستن","[بارآوردن]"
"به بازار آمدن","[]"
"به بازی گرفتن","[]"
"به بحث گذاشتن","[]"
"به بیراهه بردن","[]"
"به بیراهه کشاندن","[]"
"به تاخیر افتادن","[]"
"به تاخیر انداختن","[]"
"به تاراج بردن","[چاپيدن]"
"به تاراج برندن","[]"
"به تساوی رسیدن","[]"
"به تصویب برساندن","[]"
"به تصویب رساندن","[]"
"به تصویب رسانیدن","[]"
"به تصویب رسیدن","[]"
"به تعجب آمدن","[]"
"به تفاهم رسیدن","[]"
"به تمسخر گرفتن","[]"
"به تن دارین","[]"
"به تن داشتن","[]"
"به توافق رسیدن","[]"
"به توپ بستن","[]"
"به تکاپو افتادن","[]"
"به ثبت برساندن","[]"
"به ثبت رساندن","[برنگاشتن, برداشتن]"
"به ثبت رسانیدن","[]"
"به ثبت رسیدن","[]"
"به ثروت رسیدن","[]"
"به ثمر برساندن","[]"
"به ثمر رساندن","[]"
"به ثمر نشستن","[بارآوردن]"
"به جان آمدن","[]"
"به جان خریدن","[]"
"به جان هم افتادن","[درآويختن]"
"به جای آوردن","[]"
"به جایی بردن","[]"
"به جایی نبردن","[]"
"به جایی نخواهد بردن","[]"
"به جریان افتادن","[فرودويدن]"
"به جریان انداختن","[]"
"به جلو راندن","[]"
"به جهان باقی شتافتن","[مردن, درگذشتن]"
"به حافظه سپردن","[]"
"به حرف آمدن","[]"
"به حرکت آوردن","[]"
"به حساب آمدن","[]"
"به حساب آوردن","[آماردن, برشماردن, برشمردن]"
"به حساب رفتن","[]"
"به حضور طلبیدن","[فراخواندن, بازخواندن]"
"به حقیقت پیوستن","[]"
"به خاطر آوردن","[]"
"به خاطر خواهد آوردن","[]"
"به خاطر خواهید آوردن","[]"
"به خاطر خواهید داشتن","[]"
"به خاطر دارین","[]"
"به خاطر داشتن","[]"
"به خاطر سپردن","[]"
"به خاطر نداشتن","[]"
"به خاک افتادن","[]"
"به خاک افکندن","[]"
"به خاک انداختن","[]"
"به خاک سپردن","[]"
"به خدمت گرفتن","[]"
"به خرج دادن","[]"
"به خروش آمدن","[خروشيدن, برخروشيدن]"
"به خطر افتادن","[]"
"به خطر انداختن","[]"
"به خطر خواهد انداختن","[]"
"به خود آمدن","[]"
"به خود بالیدن","[]"
"به خود پیچیدن","[]"
"به خود کشیدن","[کشيدن, درآشاميدن, رباييدن, درمکيدن, ربودن]"
"به خون غلتیدن","[]"
"به دام افتادن","[]"
"به دام انداختن","[]"
"به در آمدن","[]"
"به در آوردن","[کشيدن, درآوردن]"
"به در بردن","[دربردن]"
"به در نکندن","[]"
"به در کردن","[بردن]"
"به درازا کشیدن","[ديريدن]"
"به درک فرستادن","[کشتن]"
"به دست آمدن","[]"
"به دست خواهد آمدن","[]"
"به دست خواهند آمدن","[]"
"به دست فراموشی سپردن","[]"
"به دست نخواهد آمدن","[]"
"به دل نشستن","[]"
"به دل چسبیدن","[]"
"به دل گرفتن","[]"
"به دنبال آوردن","[]"
"به دنبال خواهد داشتن","[]"
"به دنبال خواهند داشتن","[]"
"به دنبال داشتن","[]"
"به دنبال نخواهد داشتن","[]"
"به دنیا آمدن","[]"
"به دنیا آوردن","[زاييدن, زادن, پس‌انداختن, زائيدن]"
"به دنیا خواهد آمدن","[]"
"به دور داشتن","[راندن]"
"به دوش کشیدن","[]"
"به ذهن رسیدن","[گذشتن]"
"به راه آمدن","[]"
"به راه آوردن","[]"
"به راه بودن","[]"
"به راه راست آوردن","[]"
"به رحمت خدا رفتن","[مردن, درگذشتن]"
"به رسمیت شناختن","[]"
"به رسمیت نشناختن","[]"
"به رقابت خواهد پرداختن","[]"
"به رقابت خواهند پرداختن","[]"
"به رقابت پرداختن","[]"
"به روز باشدن","[]"
"به روز باشیدن","[]"
"به روز بودن","[]"
"به روز کردن","[]"
"به روز کندن","[]"
"به رکوع رودن","[]"
"به ریشخند گرفتن","[]"
"به زبان آمدن","[]"
"به زبان آوردن","[]"
"به زحمت انداختن","[]"
"به زمین افتادن","[افتادن]"
"به زمین نشستن","[نشستن]"
"به زنجیر کشیدن","[]"
"به زندان افتادن","[]"
"به زندان انداختن","[]"
"به سامان آوردن","[]"
"به سامان برساندن","[]"
"به سامان رسیدن","[]"
"به سامان شدن","[]"
"به سجده افتادن","[]"
"به سجده رفتن","[]"
"به سخره گرفتن","[]"
"به سخن آمدن","[]"
"به سر بردن","[گذراندن, گساردن, گذرانيدن, گساريدن]"
"به سرانجام برساندن","[]"
"به سرانجام رساندن","[]"
"به سرانجام رسیدن","[]"
"به سرقت بردن","[زدن, بردن, ربودن]"
"به سرقت رفتن","[]"
"به سلطنت رسیدن","[]"
"به سوگ نشستن","[]"
"به سوگ نشیندن","[]"
"به سیم آخر زدن","[برآشفتن]"
"به شادمانی پرداختن","[]"
"به شبهه افکندن","[]"
"به شدن","[]"
"به شمار آمدن","[]"
"به شمار آوردن","[آماردن, برشماردن, برشمردن]"
"به شمار خواهد آمدن","[]"
"به شمار رفتن","[]"
"به شمار رودن","[]"
"به شهادت برساندن","[]"
"به شهادت رساندن","[]"
"به شهادت رسانیدن","[]"
"به شهادت رسیدن","[]"
"به شهرت رسیدن","[اسم‌درکردن]"
"به شوخی گرفتن","[]"
"به شوق آمدن","[]"
"به شومن","[]"
"به صبح رساندن","[]"
"به صدا آمدن","[]"
"به صف ایستادن","[]"
"به صفر خواهد رسیدن","[]"
"به صفر رسیدن","[]"
"به صلیب کشیدن","[]"
"به طول انجامیدن","[]"
"به طول خواهد انجامیدن","[]"
"به عهده خواهد داشتن","[]"
"به عهده خواهد گرفتن","[]"
"به عهده داشتن","[]"
"به عهده گرفتن","[پذيرفتن]"
"به غارت بردن","[چاپيدن]"
"به غارت رفتن","[]"
"به فراموشی سپاردن","[]"
"به فراموشی سپردن","[]"
"به فروش برساندن","[]"
"به فروش رساندن","[فروختن, دادن]"
"به فروش رسیدن","[]"
"به فکر افتادن","[]"
"به فکر باشیدن","[]"
"به فکر باشیمن","[]"
"به قتل برساندن","[]"
"به قتل رساندن","[]"
"به قتل رسانیدن","[]"
"به قتل رسیدن","[]"
"به قدرت رسیدن","[]"
"به لرزه افتادن","[لرزيدن]"
"به لرزه انداختن","[لرزانيدن, لرزاندن]"
"به مجازات برساندن","[]"
"به مجازات خواهد رسیدن","[]"
"به مجازات رساندن","[]"
"به محاق رفتن","[]"
"به محاکمه کشیدن","[]"
"به مخاطره افتادن","[]"
"به مخاطره افکندن","[]"
"به مخاطره انداختن","[]"
"به مسخره گرفتن","[]"
"به مشام رسیدن","[آمدن]"
"به مصرف برساندن","[]"
"به مصرف رساندن","[]"
"به مصرف رسیدن","[]"
"به میان آمدن","[]"
"به میان آوردن","[]"
"به میان کشیدن","[]"
"به میراث گذاشتن","[]"
"به نتیجه رسیدن","[]"
"به نتیجه نخواهد رسیدن","[]"
"به نتیجه نرسیدن","[]"
"به نظر آمدن","[نمودن]"
"به نظر رسیدن","[نمودن]"
"به نماز ایستادن","[]"
"به نمایش خواهد گذاشتن","[]"
"به نمایش خواهند گذاشتن","[]"
"به نمایش گذاردن","[]"
"به نمایش گذاشتن","[نماييدن]"
"به هدف رسیدن","[]"
"به هراس افتادن","[ترسيدن, گرخيدن]"
"به هلاکت افکندن","[]"
"به هلاکت رساندن","[]"
"به هلاکت رسیدن","[]"
"به هم آمدن","[]"
"به هم آمیختن","[زدن, آميختن, درآميختن, شيويدن]"
"به هم بستن","[بستن, بربستن]"
"به هم خوردن","[]"
"به هم رساندن","[]"
"به هم رسانیدن","[]"
"به هم رسیدن","[]"
"به هم ریختن","[]"
"به هم فشردن","[]"
"به هم نخوردن","[]"
"به هم پیوستن","[]"
"به هم پیوندن","[]"
"به هیجان آمدن","[]"
"به هیجان آوردن","[]"
"به واقعیت پیوستن","[]"
"به وجد آمدن","[]"
"به وجد آوردن","[برانگيختن]"
"به وجود آمدن","[شدن, سربرآوردن]"
"به وجود آوردن","[زايانيدن, زدن, زاياندن, سرشتن, آفريدن, آوردن]"
"به وجود خواهد آمدن","[]"
"به وجود خواهد آوردن","[]"
"به وجود خواهند آمدن","[]"
"به وجود نخواهد آمدن","[]"
"به وجود نخواهد آوردن","[]"
"به وحشت افتادن","[]"
"به وحشت انداختن","[]"
"به وقوع خواهد پیوستن","[]"
"به وقوع پیوستن","[]"
"به پا خاستن","[خيزيدن, ايستادن, برخاستن, خاستن]"
"به پا خیزن","[]"
"به پا داشتن","[انداختن]"
"به پای دارن","[]"
"به پای داشتن","[انداختن]"
"به پایان آمدن","[]"
"به پایان بردن","[]"
"به پایان برساندن","[]"
"به پایان خواهد رسیدن","[]"
"به پایان خواهند رسیدن","[]"
"به پایان رساندن","[]"
"به پایان رسانیدن","[]"
"به پایان رسیدن","[افتادن]"
"به پایان نخواهد رسیدن","[]"
"به پیروزی رسیدن","[بردن]"
"به چالش بکشاندن","[]"
"به چالش طلبیدن","[]"
"به چالش کشاندن","[]"
"به چاپ برساندن","[]"
"به چاپ خواهد رسیدن","[]"
"به چاپ رساندن","[]"
"به چاپ رسیدن","[درآمدن]"
"به چشم آمدن","[نمودن]"
"به چشم خواهند دیدن","[]"
"به چشم دیدن","[]"
"به چنگ آوردن","[گرفتن]"
"به کار آمدن","[]"
"به کار افتادن","[]"
"به کار خواهد گرفتن","[]"
"به کار رفتن","[دربرگرفتن]"
"به کار رودن","[]"
"به کار روندن","[]"
"به کار پرداختن","[]"
"به کار گرفتن","[]"
"به کرسی بنشاندن","[]"
"به کرسی نشاندن","[]"
"به کرسی نشانیدن","[]"
"به کشتن دادن","[]"
"به کما رفتن","[]"
"به کمال رساندن","[]"
"به کمال رسیدن","[]"
"به کمک آمدن","[]"
"به گریه افتادن","[گريستن, گرييدن]"
"به گل نشستن","[شکوفيدن, شکوفتن]"
"به گلوله بستن","[]"
"به گند کشیدن","[آلودن]"
"به گوش رسیدن","[]"
"به یاد سپردن","[]"
"به یاد ماندن","[]"
"به یغما بردن","[چاپيدن]"
"به یغما رفتن","[]"
"بها دادن","[]"
"بها دارن","[]"
"بها داشتن","[ارزيدن, هزينه‌داشتن]"
"بهانه آوردن","[]"
"بهانه تراشیدن","[]"
"بهانه کردن","[]"
"بهانه گرفتن","[]"
"بهانه گیرن","[]"
"بهبود بخشدن","[]"
"بهبود بخشندن","[]"
"بهبود بخشیدن","[]"
"بهبود بخشین","[]"
"بهبود خواهد یافتن","[]"
"بهبود دادن","[]"
"بهبود یافتن","[]"
"بهبودی یافتن","[]"
"بهت زدن","[]"
"بهتر خواهد شدن","[]"
"بهتر شدن","[]"
"بهتر شومن","[]"
"بهتر کردن","[]"
"بهتر کندن","[]"
"بهره بدهین","[]"
"بهره برداری کردن","[]"
"بهره برداری کندن","[]"
"بهره بردن","[]"
"بهره برن","[]"
"بهره برندن","[]"
"بهره برین","[]"
"بهره خواهند بردن","[]"
"بهره خواهید بردن","[]"
"بهره دادن","[]"
"بهره داشتن","[صرفيدن]"
"بهره مند خواهند شدن","[]"
"بهره مند ساختن","[]"
"بهره مند شدن","[]"
"بهره مند شومن","[]"
"بهره مند کردن","[]"
"بهره کشیدن","[]"
"بهره گرفتن","[]"
"بهینه ساختن","[]"
"بهینه کردن","[]"
"بهینه کندن","[]"
"به‌بند کشیدن","[]"
"به‌دار آویختن","[]"
"بو برن","[]"
"بو دادن","[]"
"بو کردن","[بوييدن]"
"بو کشیدن","[بوييدن]"
"بو کن","[]"
"بو کندن","[]"
"بو کنین","[]"
"بو گرفتن","[]"
"بوس بدن","[]"
"بوس کردن","[بوسيدن]"
"بوس کنین","[]"
"بوسه دادن","[بوسيدن]"
"بوسه دن","[]"
"بوسه زدن","[بوسيدن]"
"بوسه زن","[]"
"بوسه کردن","[بوسيدن]"
"بوق زدن","[]"
"بول کردن","[جيشيدن, شاشيدن]"
"بول کندن","[]"
"بومی ساختن","[]"
"بومی کردن","[]"
"بچه آوردن","[زاييدن, زادن, پس‌انداختن, زائيدن]"
"بچه شون","[]"
"بچه‌دار شدن","[زاييدن, زادن, پس‌انداختن, زائيدن]"
"بچه‌دار نشدن","[]"
"بچگی کردن","[]"
"بچگی کندن","[]"
"بک آپ گرفتن","[]"
"بیان خواهد شدن","[]"
"بیان خواهیم کردن","[]"
"بیان داشتن","[فرمودن, گفتن, دردادن]"
"بیان شدن","[]"
"بیان فرمودن","[فرمودن, گفتن, دردادن]"
"بیان نمان","[]"
"بیان نمایدن","[]"
"بیان نمودن","[فرمودن, گفتن, دردادن]"
"بیان نکندن","[]"
"بیان کردن","[فرمودن, گفتن, دردادن]"
"بیان کن","[]"
"بیان کندن","[]"
"بیان کنین","[]"
"بیتوته کردن","[]"
"بیداد کردن","[]"
"بیدار خواهد شدن","[]"
"بیدار شدن","[]"
"بیدار شدیدن","[]"
"بیدار شستن","[]"
"بیدار شومن","[]"
"بیدار شون","[]"
"بیدار ماندن","[]"
"بیدار کردن","[]"
"بیدار کردین","[]"
"بیدار کن","[]"
"بیدار کندن","[]"
"بیراه گفتن","[]"
"بیراهه خواهم رفتن","[]"
"بیراهه رفتن","[کيبيدن]"
"بیرون آمدن","[]"
"بیرون آوردن","[کشيدن, درآوردن]"
"بیرون آین","[]"
"بیرون انداختن","[زدن]"
"بیرون براندن","[]"
"بیرون بردن","[]"
"بیرون برن","[]"
"بیرون برون","[]"
"بیرون بریدن","[]"
"بیرون بریزن","[]"
"بیرون برین","[]"
"بیرون خواهد آمدن","[]"
"بیرون خواهد رفتن","[]"
"بیرون خواهد کردن","[]"
"بیرون خواهیم کردن","[]"
"بیرون دادن","[]"
"بیرون راندن","[]"
"بیرون رستن","[]"
"بیرون رفتن","[]"
"بیرون رودن","[]"
"بیرون رون","[]"
"بیرون روندن","[]"
"بیرون روین","[]"
"بیرون ریختن","[]"
"بیرون زدن","[]"
"بیرون شدن","[]"
"بیرون شون","[]"
"بیرون فرستادن","[]"
"بیرون نخواهد آمدن","[]"
"بیرون کردن","[]"
"بیرون کشن","[]"
"بیرون کشندن","[]"
"بیرون کشیدن","[]"
"بیرون کن","[]"
"بیرون کندن","[]"
"بیزار بودن","[]"
"بیزار خواهد بودن","[]"
"بیزار شدن","[]"
"بیزاری جستن","[]"
"بیزاری جویدن","[]"
"بیشتر بشودن","[]"
"بیشتر خواستن","[]"
"بیشتر شدن","[]"
"بیشتر کردن","[فزودن, افزودن]"
"بیشتر کن","[]"
"بیشتر کندن","[]"
"بیعت خواهند کردن","[]"
"بیعت نکردن","[]"
"بیعت کردن","[]"
"بیعت کن","[]"
"بیعت کندن","[]"
"بیعت کنین","[]"
"بیعت گرفتن","[]"
"بیل زدن","[]"
"بیم دادن","[ترسانيدن, ترساندن, هراساندن, هراسانيدن]"
"بیم داشتن","[هراسيدن, ترسيدن]"
"بیم دن","[]"
"بیمار باشدن","[]"
"بیمار بودن","[]"
"بیمار شدن","[]"
"بیمار کردن","[]"
"بیماری داشتن","[]"
"بیمناک بودن","[هراسيدن, ترسيدن]"
"بیمناک شدن","[ترسيدن, گرخيدن]"
"بیمناک کردن","[ترسانيدن, ترساندن, هراساندن, هراسانيدن]"
"بیمه شدن","[]"
"بیمه کردن","[]"
"بیمه کندن","[]"
"بینا باشدن","[]"
"بینایی داشتن","[]"
"بین‌المللی کردن","[]"
"بیهوده بودن","[]"
"بیهوده خواهد بودن","[]"
"بیهوده نبودن","[]"
"بیهودگی کنین","[]"
"بیهوش شدن","[]"
"بیچاره شدن","[]"
"بیچاره کردن","[]"
"بیکار باشمن","[]"
"بیکار باشیمن","[]"
"بیکار بودن","[]"
"بیکار شدن","[]"
"بیگانه باشدن","[]"
"بیگانه بودن","[]"
"بیگانه نبودن","[]"
"بی‌آبرو کردن","[]"
"بی‌اثر شدن","[]"
"بی‌احترامی کردن","[]"
"بی‌ادبی کردن","[]"
"بی‌ارزش خواهد شدن","[]"
"بی‌ارزش شدن","[]"
"بی‌اطلاع باشدن","[]"
"بی‌اطلاع بودن","[]"
"بی‌اعتبار شدن","[]"
"بی‌اعتبار کردن","[]"
"بی‌اعتنا باشدن","[]"
"بی‌اعتنا باشندن","[]"
"بی‌اعتنا باشیدن","[]"
"بی‌اعتنا بودن","[]"
"بی‌اعتنایی کردن","[]"
"بی‌اعتنایی کندن","[]"
"بی‌انصافی کردن","[]"
"بی‌انگیزه شدن","[]"
"بی‌باک بودن","[]"
"بی‌بهره باشدن","[]"
"بی‌بهره باشندن","[]"
"بی‌بهره بودن","[]"
"بی‌تاب بودن","[]"
"بی‌تاب شدن","[]"
"بی‌تابی کردن","[]"
"بی‌تفاوت باشدن","[]"
"بی‌تفاوت باشیدن","[]"
"بی‌تفاوت باشیمن","[]"
"بی‌تفاوت بودن","[]"
"بی‌تفاوت شدن","[]"
"بی‌توجه باشدن","[]"
"بی‌توجه بودن","[]"
"بی‌توجهی شدن","[]"
"بی‌توجهی کردن","[]"
"بی‌حال شدن","[وارفتن]"
"بی‌حرمت ساختن","[]"
"بی‌حرکت باشدن","[]"
"بی‌حرکت بودن","[]"
"بی‌حوصله شدن","[]"
"بی‌خانمان کردن","[]"
"بی‌خبر باشدن","[]"
"بی‌خبر باشیدن","[]"
"بی‌خبر بودن","[]"
"بی‌خوابی کشیدن","[]"
"بی‌خود شدن","[]"
"بی‌خود کردن","[]"
"بی‌خیال بودن","[]"
"بی‌خیال شدن","[]"
"بی‌خیال شستن","[]"
"بی‌رحم بودن","[]"
"بی‌رمق شدن","[وارفتن]"
"بی‌فایده بودن","[]"
"بی‌قرار شدن","[]"
"بی‌قرار کن","[]"
"بی‌نتیجه بماندن","[]"
"بی‌نتیجه بودن","[]"
"بی‌نتیجه خواهد بودن","[]"
"بی‌نتیجه ماندن","[]"
"بی‌نصیب بودن","[]"
"بی‌نصیب نبودن","[]"
"بی‌نیاز گرداندن","[]"
"بی‌پروا باشدن","[]"
"بی‌کس شدن","[]"
"تا بشودن","[]"
"تا خوردن","[برگشتن]"
"تا زدن","[برنوشتن]"
"تا زن","[]"
"تا زندن","[]"
"تا شدن","[]"
"تا شدیدن","[]"
"تا شومن","[]"
"تا شون","[]"
"تا نزدن","[]"
"تا نکندن","[]"
"تا کردن","[خمانيدن, شکستن, فروداشتن, برنوشتن, خماندن]"
"تا کن","[]"
"تا کندن","[]"
"تاب آوردن","[گذراندن, تاويدن, برتابيدن, برتافتن]"
"تاب خوردن","[]"
"تاب دادن","[پيچاندن, تابانيدن, پيچانيدن, تاباندن]"
"تاب داشتن","[]"
"تاب دیدن","[]"
"تابان بودن","[درخشيدن, تافتن, رخشيدن]"
"تابان شدن","[افروزيدن]"
"تابش داشتن","[درخشيدن, تافتن, رخشيدن]"
"تابلو کردن","[]"
"تابیده شدن","[گوريدن]"
"تاثیر خواهد گذاشتن","[]"
"تاثیر خواهند گذاشتن","[]"
"تاثیر داشتن","[]"
