"کشور سودان جنوبي","Noun"
"چشمه خضر","Noun"
"دستگاه آميزشي نرينه","Noun"
"خف کردن","Verb"
"در جريان بودن","Verb"
"نظاره کردن","Verb"
"صدا و سيماي ايران","Noun"
"بزبگيري کردن","Verb"
"نان ايراني","Noun"
"برآورده ساز","NaN"
"بانک رفاه کارگران","Noun"
"فرومايه شدن","Verb"
"سياست علمي","Noun"
"پارتيشن‌بندي کردن","Verb"
"آش کلم‌قمري","Noun"
"سوءظن بردن","Verb"
"صورت فلکي بادبان","Noun"
"رساله توضيح‌المسائل","Noun"
"آبسه کردن","Verb"
"نعره برخاستن","Verb"
"متشنج کردن","Verb"
"متضرر شدن","Verb"
"پايتخت بنين","Noun"
"جان کلام","Noun"
"اميدوار کردن","Verb"
"نگهداري و تعميرات","Noun"
"پناه دادن","Verb"
"فروپاشي کردن","Verb"
"برگ مو","Noun"
"زن برزنجير","Noun"
"زهوار در رفتگي","Noun"
"تيره اسطراطيقوس","Noun"
"سيب پختني","Noun"
"رودخونه حصارک","NaN"
"سترون کردن","Verb"
"گروه صنعت","Noun"
"متصل شدن","Verb"
"به خون [کسي] تشنه شدن","Verb"
"کتاب الفباء","NaN"
"شرحه‌شرحه شدن","Verb"
"دوباره‌خوني کردن","NaN"
"گواهي دادن","Verb"
"يله شدن","Verb"
"به دار آويختن","Verb"
"ماشين الکتريکي","Noun"
"جاروب زدن","Verb"
"ورزيده شدن","Verb"
"تلخ کردن","Verb"
"رنگ لجني","Noun"
"يک سو","NaN"
"به سيم آخر زدن","Verb"
"منفجر کردن","Verb"
"به هيجان آمدن","Verb"
"زخم‌بندي کردن","Verb"
"عمود کردن","Verb"
"خوانايي داشتن","Verb"
"صف جلو","Noun"
"خوش‌مزه بودن","Verb"
"سلاح ميکروبي","Noun"
"آکنده ساختن","Verb"
"جلدي کردن","Verb"
"عطف کتاب","Noun"
"فراپه يوناني","Noun"
"آستان قدس رضوي","Noun"
"فعل مرکب","Noun"
"شرم‌زده شدن","Verb"
"باخبر ساختن","Verb"
"تصديق کردن","Verb"
"لغت‌نامه دهخدا","Noun"
"درآمد سرانه","Noun"
"خون‌به‌جگر شدن","Verb"
"شرمگين شدن","Verb"
"غرض داشتن","Verb"
"جاده ميانبر","Noun"
"پوآر بيني","Noun"
"خيابان داونينگ","Noun"
"اول ژانويه","Noun"
"ترس از پيري","Noun"
"المپياد جهاني رياضي","Noun"
"طبع‌آزمايي کردن","Verb"
"علاقه مادي","Noun"
"بي‌شاخ کردن","Verb"
"گره شدن","Verb"
"اندوه بردن","Verb"
"کورۀ خورشيدي","Noun"
"سؤال تستي","Noun"
"فدراسيون بين‌المللي تکواندو","Noun"
"خبرگزاري ايسنا","Noun"
"نمک پاشيدن","Verb"
"جيمز کلرک ماکسول","Noun"
"مستعد کردن","Verb"
"شريان کاروتيد","Noun"
"شکل کوژ","Noun"
"مصونيت داشتن","Verb"
"عمليات بانکي","Noun"
"جنگ رواني","Noun"
"سربار شدن","Verb"
"سالوادورا پرسيکا","Noun"
"مطمئن گرديدن","Verb"
"شدت يافتن","Verb"
"صبور بودن","Verb"
"ناقة الله","Noun"
"نمود کردن","Verb"
"وايازي خطي","Noun"
"غلبه داشتن","Verb"
"چشم‌زهره گرفنن","Verb"
"ني‌لبک نواختن","Verb"
"دماي محيط","Noun"
"اميلي برونته","Noun"
"بيهوش‌کنندۀ استنشاقي","Noun"
"صورت فلکي فرس ثاني","Noun"
"کينه آوردن","Verb"
"امتياز دادن","Verb"
"شهر ترکمن","Noun"
"عکس رنگي رحم","Noun"
"درب‌وداغون کردن","NaN"
"محدث قمي","Noun"
"موتور محرکه","Noun"
"منتفي کردن","Verb"
"آفت‌کش زدن","Verb"
"سبز لجني","Noun"
"توي دل [کسي] را خالي کردن","Verb"
"داعيه داشتن","Verb"
"کج‌و‌کوله بودن","Verb"
"تنفس هوازي","Noun"
"به گل نشستن","Verb"
"نقاشي کشيدن","Verb"
"تعالي ذکره","Noun"
"سرطان کولون","Noun"
"کاخ مرکزي","Noun"
"آب‌پاشي کردن","Verb"
"صدا دادن","Verb"
"قساوت کردن","Verb"
"پس افتادن","Verb"
"چين بر پيشاني آوردن","Verb"
"در هم شدن","Verb"
"سنت قاشق‌زني","Noun"
"اعتبار گرفتن","Verb"
"وشگون گرفتن","Verb"
"عصر ديجيتال","Noun"
"اقصي نقاط دنيا","NaN"
"تيغه‌ي بيني","Noun"
"پاکيزه شدن","Verb"
"بيست‌وهفتم تير","Noun"
"گروه خوني او","Noun"
"دره نوردي","NaN"
"سولفيد هيدروژن","Noun"
"نمايش عاميانه","Noun"
"پي [کسي/چيزي] گشتن","Verb"
"دل‌چسب کردن","Verb"
"سيگنال گسسته","Noun"
"ناسور کردن","Verb"
"تن کردن","Verb"
"تمارض کردن","Verb"
"نويد رسيدن","Verb"
"تغيير قبله مسلمين از بيت‌المقدس به مکه معظمه","Noun"
"ميز جلومبلي","Noun"
"کوشش کردن","Verb"
"گوش بيروني","Noun"
"تويوتا کمري سولارا","Noun"
"سلام نظامي","Noun"
"دانشگاه بوعلي","Noun"
"ادوار مانه","Noun"
"ترمز طبلکي","Noun"
"اسکي‌بازي کردن","Verb"
"خيابان شاه","Noun"
"به مصالحه رسيدن","Verb"
"مکتب اتميسم","Noun"
"بنگاه خيريه","Noun"
"صورت فلکي ماهي","Noun"
"سنگ فسان","Noun"
"شهادت امام کاظم","Noun"
"پرتو ماه","Noun"
"ايمني و آتش‌نشاني","Noun"
"درمان ريشه دندان","Noun"
"عقب‌نشيني کردن","Verb"
"تطهير يافتن","Verb"
"چشم کردن","Verb"
"تصديق کردن","Verb"
"به گوش نشستن","Verb"
"افغان کردن","Verb"
"توپ رختشويي","Noun"
"جلّ ثناؤه","Noun"
"دانشگاه حکيم سبزواري","Noun"
"کشور سنگال","Noun"
"آرنج تنيس‌بازان","Noun"
"فرچه ريش‌تراشي","Noun"
"عنکبوت خرمن","Noun"
"داروي ضد رد","Noun"
"نت‌نويسي موسيقي","Noun"
"محمدعلي موحدي کرماني","Noun"
"تو پول غلت زدن","NaN"
"قدرت يافتن","Verb"
"زينت دادن","Verb"
"همراه ساختن","Verb"
"پمپ آب","Noun"
"نرمي استخوان","Noun"
"بي‌چيز شدن","Verb"
"خيابان انقلاب","Noun"
"شهرستان کلات","Noun"
"گسسته گشتن","Verb"
"تجاوز کردن","Verb"
"رضا پهلوي","Noun"
"بهانه‌جويي کردن","Verb"
"کند کردن","Verb"
"حروف ابجد","Noun"
"باج دادن","Verb"
"شهر جهرم","Noun"
"حزب اراده ملت ايران","Noun"
"بي‌سرپناه بودن","Verb"
"جاده‌سازي کردن","Verb"
"حواله دادن","Verb"
"رودخانه گاماسياب","Noun"
"رودخانه سادو","Noun"
"مي خوردن","Verb"
"گيس ذرت","Noun"
"منگوله‌دوزي کردن","Verb"
"بدبين کردن","Verb"
"در صدر نشستن","Verb"
"سر تکان‌دادن","Verb"
"وسيله پيش‌گيري از بارداري","Noun"
"حبس شدن","Verb"
"سروکار داشتن","Verb"
"عقيده راسخ","Noun"
"کک در تنبان [کسي] افتادن","Verb"
"ملوين کالوين","Noun"
"رودخانه سيمره","Noun"
"قصر سلطنتي","Noun"
"تسليت يافتن","Verb"
"پژمرده شدن","Verb"
"فروشگاه اينترنتي","Noun"
"بي‌سليقگي به خرج دادن","Verb"
"اسکن کردن","Verb"
"کرم جگر","Noun"
"دستگاه نوري","Noun"
"نيروي الکترومغناطيس","Noun"
"سلطان محمود","Noun"
"سيزدهم مهر","Noun"
"شهر اسکندريه","Noun"
"درياي سرخ","Noun"
"شهر دوبي","Noun"
"شرکت ملي گاز ايران","Noun"
"ماشين عروس","Noun"
"فلش زدن","Verb"
"واگذار شدن","Verb"
"سيد حسن مصطفوي","Noun"
"زبون اشاره","NaN"
"بربط نواختن","Verb"
"گل زرد","Noun"
"8 شهريور","Noun"
"کاهش قيمت","Noun"
"چندش گرفتن","Verb"
"شرکت دختر","Noun"
"انبار گمرک","NaN"
"رشتۀ هنر آيينه‌کاري","Noun"
"موج صوتي","Noun"
"بازشناسي کردن","Verb"
"رنگ قرمز","Noun"
"صفا کردن","Verb"
"بند برگردان","Noun"
"اندوه نمودن","Verb"
"ملموس کردن","Verb"
"دعوا کردن","Verb"
"رود موراوا","Noun"
"درد کردن","Verb"
"لاک الکل زدن به","NaN"
"خاصيت کشش‌پذيري","Noun"
"ارفاق کردن","Verb"
"خط کاتاکانا","Noun"
"شهر پورت‌آواسپاين","Noun"
"درخت ليل","Noun"
"16 مهر","Noun"
"در نظر آمدن","Verb"
"مغلوب نمودن","Verb"
"قرص اکس","Noun"
"رهگيري کردن","Verb"
"طي‌طريق کردن","Verb"
"سرويس امنيت فدرال روسيه","Noun"
"فلفل قرمز","Noun"
"بايرن مونيخ","Noun"
"بيمه آسيا","NaN"
"به رقص درآمدن","Verb"
"بساط کردن","Verb"
"دستگاه کاشي‌بر","Noun"
"واگذار کردن","Verb"
"معاينه کردن","Verb"
"مسجد جامع کوفه","Noun"
"مطمئن کردن","Verb"
"بي‌اشتياق شدن","Verb"
"متواري ساختن","Verb"
"درشتي کردن","Verb"
"تداول دادن","Verb"
"سامانه خلبان خودکار","Noun"
"شهر درميان","Noun"
"جهاد دانشگاهي","Noun"
"ماده تاريک","Noun"
"اظهاروجود کردن","Verb"
"مدافع آزاد","Noun"
"پيش بردن","Verb"
"غمزه کردن","Verb"
"علم پزشکي","Noun"
"شيريني خانگي","Noun"
"جمهوري قبرس","Noun"
"بافت گياهي","Noun"
"جاسوسي کردن","Verb"
"تخمک راست","Noun"
"اقدام کردن","Verb"
"کتاب مرجع","Noun"
"رنگ قرمز ماتيکي","Noun"
"شش خرداد","Noun"
"بهرام بيضايي","Noun"
"پيغام رساندن","Verb"
"قدم گذاشتن","Verb"
"اليزابت رزموند ليز تيلور","Noun"
"وزارت دارايي","Noun"
"سخن کردن","Verb"
"مطلع شدن","Verb"
"شکر قهوه‌اي","Noun"
"تعذيب کردن","Verb"
"سيرش کردن","Verb"
"دامت عزه","Noun"
"سرطان پوست","Noun"
"توفيق پيدا کردن","Verb"
"لابه کردن","Verb"
"چسبنده بودن","Verb"
"بي‌نوا شدن","Verb"
"بخش موهومي","Noun"
"از حد گذراندن","Verb"
"صدمه خورده","NaN"
"خارج ساختن","Verb"
"رنجور شدن","Verb"
"تيره کراسولا","Noun"
"ايجاب کردن","Verb"
"کله معلق زدن","Verb"
"نزول نمودن","Verb"
"مدار کپلر","Noun"
"پهنه آب","Noun"
"روز درگذشت دکتر علي شريعتي","Noun"
"متوحش کردن","Verb"
"سرده عودالصليب","Noun"
"درخشندگي داشتن","Verb"
"تروتازه شدن","Verb"
"جان گرفتن","Verb"
"مزه انداختن","Verb"
"دستکش ظرفشويي","Noun"
"دل [کسي] پر زدن","Verb"
"بي‌اشتهايي عصبي","Noun"
"چربي ترانس","Noun"
"شايسته شمردن","Verb"
"ماشين باربري","Noun"
"ذرات راديو اکتيو","NaN"
"جدول‌بندي کردن","Verb"
"گردهمايي کردن","Verb"
"مدار ژئوسنکرون","Noun"
"نقاب زدن","Verb"
"بو گرفتن","Verb"
"ظهور پيدا کردن","Verb"
"دندان‌قروچه رفتن","Verb"
"کنار رفتن","Verb"
"طبقه همکف","Noun"
"شهر ميامي","Noun"
"نان کشمشي","Noun"
"چشم بستن","Verb"
"تروريسم بيولوژيکي","Noun"
"غده صنوبري","Noun"
"راست گفتن","Verb"
"بمب خوشه‌اي","Noun"
"جشن عروسي","Noun"
"سرنگون شدن","Verb"
"نماز باران","Noun"
"تعريف کردن","Verb"
"اتکا کردن","Verb"
"بدسرشتي کردن","Verb"
"مدرک ليسانس","Noun"
"مهندسي مخابرات","Noun"
"توقع رفتن","Verb"
"تانکر آب‌رسان","Noun"
"دانشگاه پيام نور","Noun"
"مار عينکي","Noun"
"عدد اتمي 95","Noun"
"ضربه بغل‌پا","Noun"
"شوي مادر","Noun"
"پاک‌سازي زيستي","Noun"
"رنگ کله‌غازي","Noun"
"روزهاي طلايي","Noun"
"ذوق‌زده شدن","Verb"
"طبع سرد و خشک","Noun"
"علامت گذاردن","Verb"
"مرقوم کردن","Verb"
"درازگويي کردن","Verb"
"شهر مهران","Noun"
"عوض کردن","Verb"
"شهر طرقبه‌شانديز","Noun"
"محضر اسناد رسمي","NaN"
"غايب گرديدن","Verb"
"متشنج شدن","Verb"
"خوش‌خلق بودن","Verb"
"تضمين فرمودن","Verb"
"بي‌قانون شدن","Verb"
"آب تو دهن [کسي] خشکيدن","NaN"
"زبان آرامي","Noun"
"نقاشي متحرک","Noun"
"دستگاه پوششي بدن","Noun"
"فربه شدن","Verb"
"درست کردن","Verb"
"مستثني شدن","Verb"
"درخت شور","Noun"
"طي شدن","Verb"
"بدنام شدن","Verb"
"روحيه دادن","Verb"
"هم نرمال","NaN"
"واز کردن","NaN"
"شبه‌جزيره بالکان","Noun"
"خودگردان بودن","Verb"
"نشوونما کردن","Verb"
"ساموآي غربي","Noun"
"لياقت يافتن","Verb"
"بارور کردن","Verb"
"رو نهادن","Verb"
"اختلال شخصيت چندگانه","Noun"
"بوستان سعدي","Noun"
"چشم‌چراني کردن","Verb"
"اخراج شدن","Verb"
"واگذار نمودن","Verb"
"باطراوت کردن","Verb"
"رحمت‌الله عليه","Noun"
"شيشۀ فتوکروميک","Noun"
"درصدد بودن","Verb"
"زير درفش","NaN"
"سازگاري داشتن","Verb"
"عدالت کردن","Verb"
"سلول فتوالکتريک","Noun"
"ايالات مستقل ساموآي باختري","Noun"
"آسيا کردن","Verb"
"باک داشتن","Verb"
"حيوان شکارگر","Noun"
"عيد مذهبي","Noun"
"عملي ساختن","Verb"
"انتخاب آيت‌الله خامنه‌اي به رهبري","Noun"
"عزيز گردانيدن","Verb"
"طرح کردن","Verb"
"نوميد گرديدن","Verb"
"باقالي پخته","Noun"
"ضمير مبهم","Noun"
"صورت ازلي","Noun"
"جا گرفتن","Verb"
"تأليف فرمودن","Verb"
"سرسري برخورد کردن","Verb"
"گير دادن","Verb"
"بهار عربي","Noun"
"ول کردن","Verb"
"حيوان باربر","Noun"
"مدرسان شريف","NaN"
"توليد نسل کردن","Verb"
"حقوق برون‌مرزي","Noun"
"دوري گرفتن","Verb"
"پايدار نمودن","Verb"
"پيشانه بازي","Noun"
"حاصل گشتن","Verb"
"باز شدن","Verb"
"روزه گرفتن","Verb"
"مجال دادن","Verb"
"صفت برترين","Noun"
"دوم ارديبهشت","Noun"
"گل پايا","Noun"
"شرمساري بردن","Verb"
"اخم‌هاي [کسي] تو هم بودن","Verb"
"علوم انساني","Noun"
"رنگ سيکلمه‌اي","Noun"
"تسکين يافتن","Verb"
"قبول کردن","Verb"
"تهي ساختن","Verb"
"ربايش داشتن","Verb"
"روبرت بونزن","Noun"
"ترقي نمودن","Verb"
"شهرستان رستم","Noun"
"شوراي نگهبان","Noun"
"زرده تخم‌مرغ","Noun"
"فاصله زاويه‌اي","Noun"
"ژن تومورزا","Noun"
"شرکت ملي حفاري ايران","Noun"
"حموم نمره","NaN"
"متعفن کردن","Verb"
"پا برجا بودن","Verb"
"پيوند کووالانسي","Noun"
"مارتين اسکورسيزي","Noun"
"گردشکن شدن","Verb"
"اهميت داشتن","Verb"
"دهه فجر انقلاب اسلامي","Noun"
"کابل کواکسال","Noun"
"دهن [کسي] باز موندن","NaN"
"دل‌نازک شدن","Verb"
"مصرف اقتصادي","NaN"
"آفت دهن","NaN"
"کيف دوشي","Noun"
"دوري ورزيدن","Verb"
"کله سحر","Adverb"
"زجر دادن","Verb"
"پژو جوادي","Noun"
"آبي کبود","Adjective"
"نظام ارجاع خدمات پزشکي","Noun"
"عدالت ورزيدن","Verb"
"تخاقوي ئيل","NaN"
"لگدمال شدن","Verb"
"زدوبند کردن","Verb"
"نشنيده گرفتن","Verb"
"دلي از عزا درآوردن","Verb"
"جمهوري لتوني","Noun"
"رسيدگي به شکايات","NaN"
"دندۀ مواج","Noun"
"قدم برداشتن","Verb"
"کمال طلبيدن","Verb"
"بلوري شدن","Verb"
"آتش به‌پا نمودن","Verb"
"نماز آيات","Noun"
"آب از گوشه دهان [کسي] سرازير شدن","Verb"
"اشتراک رأي داشتن","Verb"
"تقسيم نمودن","Verb"
"اسيد ساليسيليک","Noun"
"قلاب ماهي‌گيري","Noun"
"شهرستان سروآباد","Noun"
"روز تعاون","Noun"
"به بوتۀ فراموشي سپردن","Verb"
"تکه‌پاره شدن","Verb"
"قالب‌گيري کردن","Verb"
"عزم داشتن","Verb"
"برسرکسي آمدن","Verb"
"خبرگزاري ابنا","Noun"
"مست شدن","Verb"
"سوره مناعه","Noun"
"مکان‌يابي کردن","Verb"
"پاينده ساختن","Verb"
"متصدي پذيرش","Noun"
"ديسيپلين داشتن","Verb"
"رنگ فيروزه‌اي","Noun"
"به‌طور ويژه","Adverb"
"قاتل سريالي","Noun"
"به صرافت افتادن","Verb"
"قلمرو سلطنت","Noun"
"زبون اسلووينيايي","NaN"
"کم گذاشتن","Verb"
"سر زدن","Verb"
"باجرأت بودن","Verb"
"رو به قبله شدن","Verb"
"لوح فشرده","Noun"
"زبان طوارقي","Noun"
"خودروي روباتيک","Noun"
"بيماري لايم","Noun"
"ماهيچه گيجگاهي","Noun"
"ولفگانگ آمادئوس موتزارت","Noun"
"اشاره داشتن","Verb"
"دانشگاه کاليفرنيا، ديويس","Noun"
"سگرمۀ [کسي] تو هم بودن","Verb"
"شادمان کردن","Verb"
"فصل صيف","Noun"
"متغير استوکاستيکي","Noun"
"خوانده شدن","Verb"
"آسان کردن","Verb"
"کسر ميزان","Noun"
"هست کردن","Verb"
"نبرد ايسوس","Noun"
"بز آوردن","Verb"
"آسيمه‌سر بودن","Verb"
"نقش زدن","Verb"
"نقطه‌ي مرسدس","Noun"
"مسلک انسانيت","Noun"
"اقيانوس آتلانتيک","Noun"
"به سامان رساندن","Verb"
"محفظه احتراق","Noun"
"غيبت صغري","Noun"
"شهر سائوتومه","Noun"
"اصول اربعه","Noun"
"سمج بودن","Verb"
"کيفر کشيدن","Verb"
"زاويۀ تندگوشه","Noun"
"کلريد آهک","Noun"
"مشورت گرفتن","Verb"
"گند بالا آوردن","Verb"
"گفت‌گو کردن","Verb"
"سبک‌وسنگين کردن","Verb"
"گوهر شب چراغ","NaN"
"بيمارستان بقيه‌الله","NaN"
"نماز پيشين","Noun"
"ناپديد شدن","Verb"
"دوربين مهندسي","Noun"
"ذره باردار","Noun"
"برنامه‌نويسي شيءگرا","Noun"
"خلق‌تنگي کردن","Verb"
"پشت پا زدن","Verb"
"نابود کردن","Verb"
"نازا شدن","Verb"
"افسرده کردن","Verb"
"آب شدن","Verb"
"غليان داشتن","Verb"
"باقلواي گل رز","Noun"
"سيد محمدصادق خرازي","Noun"
"جمهوري مالديو","Noun"
"بازخورد منفي","Noun"
"دوبندۀ شلوار","Noun"
"مهندسي رباتيک","Noun"
"راهنما شدن","Verb"
"دل [کسي] پيش [کسي] گير بودن","Verb"
"گردن کج","NaN"
"ضعيف شدن","Verb"
"ظالم بودن","Verb"
"از بين بردن","Verb"
"يک راي","NaN"
"فوق سرمايش","Noun"
"رودخانه قره‌آغاج","Noun"
"ميلاد پيامبر","Noun"
"کرايه کردن","Verb"
"زبان يوناني","Noun"
"زنگ گرفتن","Verb"
"درخت توسکا","Noun"
"نعل کوبيدن","Verb"
"روزنامه همشهري","Noun"
"هوس کردن","Verb"
"آتشکده آذرگشنسب","Noun"
"ناخدمتي کردن","Verb"
"گرداننده صفحه","NaN"
"آب به پوست [کسي] افتادن","Verb"
"شريان بازيلار","Noun"
"در آغاز","Adverb"
"ماده منفجره","Noun"
"ديده به جهان گشودن","Verb"
"نسق دادن","Verb"
"بانگ زدن","Verb"
"شهرستان کامياران","Noun"
"کند شدن","Verb"
"عقد ازدواج","Noun"
"کارا بودن","Verb"
"مخ [کسي] پاره‌سنگ برداشتن","Verb"
"سنجاق زدن","Verb"
"هواپيماي کاغذي","Noun"
"شهر باماکو","Noun"
"بي‌وزن بودن","Verb"
"دريچه پيلور معده","Noun"
"نيروي دافعه","Noun"
"ايالت آيووا","Noun"
"احراز کردن","Verb"
"اينتليجنس سرويس","Noun"
"خيطي بالا آوردن","Verb"
"شکل بخشيدن","Verb"
"لام آزمايشگاهي","Noun"
"سربازي رفتن","Verb"
"آسوده شدن","Verb"
"پايين کشيدن","Verb"
"صيقل پذيرفتن","Verb"
"پست کردن","Verb"
"پلاتو زدن","Verb"
"بورس اوراق بهادار تهران","Noun"
"آرام ساختن","Verb"
"دور گشتن","Verb"
"پته [کسي] روي آب افتادن","Verb"
"عصب زباني‌حلقي","Noun"
"اميدوار شدن","Verb"
"دکتر حق‌شناس","Noun"
"رودخونه اوروباما","NaN"
"تشکيل جهاد دانشگاهي","Noun"
"206 دبيلوآرسي","Noun"
"تسري پيدا کردن","Verb"
"مفلوک کردن","Verb"
"يک‌جا کردن","Verb"
"جنس [کسي] خراب بودن","Verb"
"شهر روسو","Noun"
"درک مستقيم","Noun"
"زمين مسطح","Noun"
"سن تکليف","Noun"
"مرتفع کردن","Verb"
"پرخوري کردن","Verb"
"به سامان شدن","Verb"
"کشمش کاليفرنيايي","Noun"
"تنها ماندن","Verb"
"دستگاه غدد درون‌ريز","Noun"
"ماده قابل شرب","Noun"
"تئوري‌پردازي کردن","Verb"
"پژمان بختياري","Noun"
"معذور داشتن","Verb"
"شبکه 5 سيما","Noun"
"مخير ساختن","Verb"
"لب شکري","Noun"
"به نحو","NaN"
"گربه رقصاندن","Verb"
"بديمن بودن","Verb"
"غول رودس","Noun"
"مأمور شدن","Verb"
"حسن وثوق","Noun"
"به آخر رساندن","Verb"
"به دور افتادن","Verb"
"عاريت دادن","Verb"
"به رؤيت رسيدن","Verb"
"قدغن کردن","Verb"
"فرزند آوردن","Verb"
"به گزگز افتادن","Verb"
"تن به کار دادن","Verb"
"استخوان مچ پايي","Noun"
"از جان خود سير شدن","Verb"
"به شبهه انداختن","Verb"
"گاز دادن","Verb"
"آب کشيدن","Verb"
"شراب گلابي","Noun"
"يک ارديبهشت","Noun"
"کتک خوردن","Verb"
"هجوم آوردن","Verb"
"تب کريمه کنگو","Noun"
"ولادت حضرت علي‌النقي‌الهادي","Noun"
"مخمل کبريتي","Noun"
"قطار شهري","Noun"
"زبون لتونيايي","NaN"
"چهارمين جشن ديگان","Noun"
"بيمه کردن","Verb"
"خوشحال شدن","Verb"
"خط اريب معکوس","Noun"
"هارپ نواختن","Verb"
"بيابان‌نشيني کردن","Verb"
"گوربه‌گور افتادن","Verb"
"وزارت بازرگاني","Noun"
"فلسفه تائو","Noun"
"جامعه بسته","Noun"
"تزريق سرم","Noun"
"ليف‌وصابون زدن","Verb"
"گناهکار دونستن","NaN"
"نيم‌پز کردن","Verb"
"بستني کيم","Noun"
"تقاص گرفتن","Verb"
"زا کردن","Verb"
"به جزوجز افتادن","Verb"
"منطق کلاسيک","Noun"
"در تنگنا قرار گرفتن","Verb"
"موسيقي آتونال","Noun"
"اسبک مغز","Noun"
"ولادت امام علي‌النقي","Noun"
"خلقت کردن","Verb"
"ريش بزي","Noun"
"ماده محترقه","Noun"
"نابساماني کردن","Verb"
"تعليم يافتن","Verb"
"سيه‌بين شدن","Verb"
"برتري جستن","Verb"
"اردک سوت‌زن","Noun"
"صحراي نگب","Noun"
"متغير کردن","Verb"
"سکه امامي","NaN"
"قسمت اصلي","Noun"
"رام بودن","Verb"
"پول‌دار شدن","Verb"
"شاخ زدن","Verb"
"سقف کاذب","Noun"
"شهر ملکشاهي","Noun"
"رشوه گرفتن","Verb"
"گئورک زيمون اهم","Noun"
"باغ دولت‌آباد چهار منار","Noun"
"دم زدن","Verb"
"ضريب هوشي","Noun"
"تاراق‌تروق کردن","Verb"
"روزنامه آفرينش","Noun"
"هالو بودن","Verb"
"دوادرمون شدن","NaN"
"چراغ برات","Noun"
"گياه باغي","Noun"
"بررسي کردن","Verb"
"گاززدايي کردن","Verb"
"گزافه گفتن","Verb"
"بنياد سينمايي فارابي","Noun"
"رمق گرفتن","Verb"
"رژ ماليدن","Verb"
"زشت‌خو بودن","Verb"
"تصديق گرفتن","Verb"
"کنار گذاردن","Verb"
"هويت جنسيتي","Noun"
"پابرجا ساختن","Verb"
"نزديکي جنسي","Noun"
"تحقير شدن","Verb"
"شنگ رودخانه","Noun"
"آسيب ديدن","Verb"
"مخابره شدن","Verb"
"ناپيدا شدن","Verb"
"اسب چموش","NaN"
"کميت اصلي","Noun"
"جاي خالي","Noun"
"نهضت ملي‌شدن نفت","Noun"
"جسور بودن","Verb"
"به رقص درآوردن","Verb"
"مطالبه کردن","Verb"
"ساعت طاقچه‌اي","Noun"
"تويوتا شهرپيما","Noun"
"لي‌لي به لالا [کسي] گذاشتن","Verb"
"واجب بودن","Verb"
"قاشقک چوبي","Noun"
"آرايشگري کردن","Verb"
"رود ليپه","Noun"
"به نان رساندن","Verb"
"ذخيره نهادن","Verb"
"واکۀ خيشومي","Noun"
"صندوق پستي","Noun"
"صلّي الله عليه","Noun"
"تکميل کردن","Verb"
"پارچه آستري","Noun"
"بيماري سرخرگ تاجي","Noun"
"مصلحت‌انديشي کردن","Verb"
"سوره بينه","Noun"
"من‌باب نمونه","Adverb"
"مجلس ختم","Noun"
"جمهوري کره","Noun"
"عينک ايمني","Noun"
"پناه آوردن","Verb"
"محاصره کردن","Verb"
"خط ريحان","Noun"
"آل عبا","Noun"
"بيماري کوشينگ","Noun"
"هنر رزمي","Noun"
"در تنگنا انداختن","Verb"
"کارگاه آبنبات‌ريزي","Noun"
"قارمان زدن","Verb"
"سازمان نظام روان‌شناسي و مشاوره","Noun"
"غيرت داشتن","Verb"
"جشن آب‌پاشونک","Noun"
"ماندافزار بهداشتي","Noun"
"گرماي محسوس","Noun"
"رنگ اخرايي","Noun"
"سنگ قيمتي","Noun"
"واحد پول موريتاني","Noun"
"جان دالتون","Noun"
"رده‌بندي کردن","Verb"
"هرج‌ومرج‌طلبي کردن","Verb"
"نقش داشتن","Verb"
"جوانمردي کردن","Verb"
"غشاي سلول","Noun"
"سؤال چندگزينه‌اي","Noun"
"گل‌باران کردن","Verb"
"اسلام‌آباد غرب","Noun"
"مزه‌دار کردن","Verb"
"رودخونه تنسي","NaN"
"بر زمين افکندن","Verb"
"بداخلاق شدن","Verb"
"عيد قربان","Noun"
"پشت و رو کردن","Verb"
"شبکه 3","Noun"
"موتورسيکلت ميني","Noun"
"دوره‌ي آزمايشي","Noun"
"فعل امري","Noun"
"دور افتادن","Verb"
"کمپوست حيواني","Noun"
"پياز دشتي","Noun"
"بي‌نياز گرديدن","Verb"
"آشنا کردن","Verb"
"مغذي کردن","Verb"
"تنزل کردن","Verb"
"باعرضه بودن","Verb"
"سيم فاز","Noun"
"پرورش اسب","Noun"
"علي سيستاني","Noun"
"وارون شدن","Verb"
"دوره پيش دبستان","Noun"
"سنج زدن","Verb"
"فوق طبيعت","NaN"
"کسل کردن","Verb"
"تبري نمودن","Verb"
"اتوبان شهيد چمران","Noun"
"خواجه عبدالله انصاري","Noun"
"نان خوردن","Verb"
"سرده گوش‌خر","Noun"
"نيم‌خيز شدن","Verb"
"حتم شدن","Verb"
"به سخن آوردن","Verb"
"اطمينان حاصل کردن","Verb"
"معافيت دادن","Verb"
"قلمرو پادشاهي","Noun"
"نام فاميل","Noun"
"دشارژ کردن","Verb"
"رديف کلمات","Noun"
"صاف کردن","Verb"
"بگوبخند کردن","Verb"
"سوره صافات","Noun"
"جلو ايستادن","Verb"
"اسکيت کردن","Verb"
"رژيم صهيونيستي","Noun"
"ارتباط تصويري","Noun"
"آبسه کبدي","Noun"
"جان به عزرائيل ندادن","Verb"
"وابستگي دادن","Verb"
