"تبری کندن","[]"
"تبریک گفتن","[]"
"تبسم کردن","[]"
"تبعیت کردن","[]"
"تبعیت کندن","[]"
"تبعید کردن","[]"
"تبلور یافتن","[]"
"تبلیغ کردن","[]"
"تبلیغ کندن","[]"
"تبلیغات کردن","[]"
"تبیین کردن","[]"
"تبیین کندن","[]"
"تثبیت شدن","[]"
"تثبیت کردن","[]"
"تثبیت کندن","[]"
"تجارت کردن","[]"
"تجاوز نکندن","[]"
"تجاوز کردن","[]"
"تجاوز کندن","[]"
"تجدید شدن","[]"
"تجدید نظر بکنیدن","[]"
"تجدید نظر بکنیمن","[]"
"تجدید نظر می‌کنندن","[]"
"تجدید نظر نکندن","[]"
"تجدید نظر کندن","[]"
"تجدید نظر کنمن","[]"
"تجدید نظر کنندن","[]"
"تجدید نظر کنیمن","[]"
"تجدید کردن","[]"
"تجربه داشتن","[]"
"تجربه کردن","[آزمودن, فهميدن, چشيدن, شناختن]"
"تجربه کندن","[]"
"تجرید کردن","[]"
"تجزیه شدن","[وارفتن, واپاشيدن]"
"تجزیه کردن","[فروگشودن]"
"تجسم بخشیدن","[]"
"تجسم کردن","[]"
"تجسم کندن","[]"
"تجسم یافتن","[]"
"تجلی پیدا می‌کندن","[]"
"تجلی پیدا کندن","[]"
"تجلی کردن","[درخشيدن]"
"تجلی یافتن","[]"
"تجلیل کردن","[]"
"تجلیل کندن","[]"
"تجمع کردن","[]"
"تجهیز شدن","[]"
"تجهیز کردن","[]"
"تجهیز کندن","[]"
"تجویز نکندن","[]"
"تجویز کردن","[]"
"تجویز کندن","[]"
"تحت تعقیب قرار دهدن","[]"
"تحت فشار قرار دادن","[واداشتن]"
"تحت فشار قرار دهدن","[]"
"تحت نظر داریمن","[]"
"تحرک کردن","[]"
"تحریر شدن","[]"
"تحریف کردن","[]"
"تحریم فرمودن","[]"
"تحریم کردن","[]"
"تحریم کندن","[]"
"تحریک کردن","[انگيختن, شورانيدن, آغاليدن, برانگيختن, برانگيزانيدن, واداشتن, انگيزاندن, انگيزيدن, انگيزانيدن, برانگيزاندن, شوراندن]"
"تحریک کندن","[]"
"تحسین کردن","[]"
"تحسین گفتن","[]"
"تحصن کردن","[]"
"تحصیل شدن","[]"
"تحصیل کردن","[يافتن, فراآوردن]"
"تحصیل کندن","[]"
"تحصیل‌شده‌اندن","[]"
"تحقق بخشدن","[]"
"تحقق بخشیدن","[]"
"تحقق نیافتن","[]"
"تحقق پذیرفتن","[]"
"تحقق پیدا بکندن","[]"
"تحقق پیدا می‌کندن","[]"
"تحقق پیدا نمی‌کندن","[]"
"تحقق پیدا نکندن","[]"
"تحقق پیدا کردن","[]"
"تحقق پیدا کندن","[]"
"تحقق یافتن","[]"
"تحقیر شدن","[]"
"تحقیر کردن","[]"
"تحقیر کندن","[]"
"تحقیق کردن","[]"
"تحقیق کندن","[]"
"تحلیل بردن","[گواردن, گواريدن]"
"تحلیل دادن","[گواردن, گواريدن]"
"تحلیل رفتن","[]"
"تحلیل می‌فرماییدن","[]"
"تحلیل کردن","[واکاويدن, واگشودن]"
"تحلیل کندن","[]"
"تحمل داشتن","[]"
"تحمل نکندن","[]"
"تحمل کردن","[گذراندن, تاويدن, برتابيدن, برتافتن]"
"تحمل کن","[]"
"تحمل کندن","[]"
"تحمیل نکندن","[]"
"تحمیل کردن","[]"
"تحمیل کندن","[]"
"تحول پیدا می‌کندن","[]"
"تحول پیدا نکردن","[]"
"تحول پیدا کردن","[دگريدن]"
"تحول پیدا کندن","[]"
"تحول یافتن","[دگريدن]"
"تحویل دادن","[واگذاردن, واگذاشتن, سپردن]"
"تحویل گرفتن","[ستدن, گرفتن, ستانيدن]"
"تحکم کردن","[فرمانيدن]"
"تحکیم بخشدن","[]"
"تحکیم بخشیدن","[]"
"تحکیم شدن","[]"
"تحکیم یافتن","[]"
"تحیت گفتن","[]"
"تخته کردن","[بستن]"
"تخریب نکردن","[]"
"تخریب کردن","[رمباندن, رمبانيدن, فروپاشاندن]"
"تخصص داشتن","[]"
"تخصیص دادن","[]"
"تخصیص پیدا می‌کندن","[]"
"تخصیص یافتن","[]"
"تخطی کردن","[شکستن]"
"تخفیف دادن","[]"
"تخفیف یافتن","[فرونشستن]"
"تخلص کردن","[]"
"تخلف بکندن","[]"
"تخلف نکردن","[]"
"تخلف کردن","[]"
"تخلیه شدن","[تهيدن]"
"تخلیه کردن","[]"
"تخلیه کندن","[]"
"تخم گذاشتن","[]"
"تخمین زدن","[]"
"تخیل کردن","[]"
"تداخل کردن","[]"
"تداخل کندن","[]"
"تدارک ببیندن","[]"
"تدارک دیدن","[]"
"تدارک ندیدن","[]"
"تدارک کردن","[]"
"تدارک کندن","[]"
"تداعی شدن","[]"
"تداعی کردن","[]"
"تداوم بخشدن","[]"
"تداوم بخشیدن","[]"
"تداوم دادن","[]"
"تداوم داشتن","[]"
"تداوم پیدا بکندن","[]"
"تداوم یافتن","[]"
"تدبر کردن","[غورکردن]"
"تدبیر کردن","[]"
"تدبیر کندن","[]"
"تدریس کردن","[آموختن, آموزاندن]"
"تدوین شدن","[]"
"تدوین کردن","[]"
"تدوین کندن","[]"
"تدوین‌نشده‌بودن","[]"
"تذکر دادن","[]"
"تر کردن","[]"
"تراز شدن","[]"
"تراش خوردن","[]"
"تراشیده شدن","[]"
"ترانزیت کردن","[]"
"تراوش کردن","[چکيدن, گذشتن, تراويدن, زهيدن, فروچکيدن]"
"تربیت شدن","[]"
"تربیت کردن","[بارآوردن]"
"تربیت کندن","[]"
"ترتیب دادن","[]"
"ترتیب یافتن","[]"
"ترجمه شدن","[]"
"ترجمه کردن","[گزاردن, برگرداندن]"
"ترجمه کندن","[]"
"ترجیح دادن","[پسنديدن]"
"ترجیح داشتن","[]"
"ترحم کردن","[بخشودن, بخشاييدن, بخشيدن, بخشانيدن, گذشتن, بخشاندن]"
"تردد داشتن","[]"
"تردد کردن","[]"
"تردید داشتن","[]"
"تردید کردن","[]"
"تردید کندن","[]"
"ترسناک بودن","[]"
"ترسو بودن","[]"
"ترسیم بکندن","[]"
"ترسیم شدن","[]"
"ترسیم نمودن","[کشيدن]"
"ترسیم کردن","[کشيدن]"
"ترسیم کندن","[]"
"ترش شدن","[ترشيدن]"
"ترشح کردن","[گذشتن, تراويدن, زهيدن]"
"ترشی انداختن","[]"
"ترغیب شدن","[]"
"ترغیب کردن","[شورانيدن, آغاليدن, واداشتن, شوراندن]"
"ترغیب کندن","[]"
"ترفیع دادن","[]"
"ترقی دادن","[]"
"ترقی نمودن","[]"
"ترقی کردن","[]"
"ترقی یافتن","[]"
"ترمز بریدن","[]"
"ترمز کردن","[]"
"ترمیم شدن","[]"
"ترمیم نشدن","[]"
"ترمیم کردن","[]"
"ترمیم کندن","[]"
"ترور کردن","[]"
"ترور کندن","[]"
"ترویج دادن","[گستردن]"
"ترویج شدن","[]"
"ترویج کردن","[گستردن]"
"ترک خوردن","[]"
"ترک نمودن","[]"
"ترک نکندن","[]"
"ترک کردن","[وانهادن, واگذاشتن, درسپاردن, درسپردن]"
"ترک کندن","[]"
"ترک گفتن","[وانهادن, واگذاشتن, درسپاردن, درسپردن]"
"ترکیب شدن","[آميختن, شيويدن]"
"ترکیب کردن","[زدن, آميزيدن, آميختن, سرشتن, ساختن, درآميختن]"
"تزریق کردن","[]"
"تزریق کندن","[]"
"تزکیه کردن","[]"
"تزیین شدن","[]"
"تزیین کردن","[]"
"تست کن","[]"
"تست گرفتن","[]"
"تسخیر شدن","[]"
"تسخیر کردن","[]"
"تسخیر کندن","[]"
"تسری دادن","[]"
"تسری یافتن","[]"
"تسریع شدن","[]"
"تسریع کردن","[شتاباندن, شتابانيدن]"
"تسریع کندن","[]"
"تسلط داشتن","[]"
"تسلط پیدا نکندن","[]"
"تسلط پیدا کردندن","[]"
"تسلط یافتن","[]"
"تسلی بخشیدن","[دل‌به‌دست‌آوردن]"
"تسلی دادن","[دل‌به‌دست‌آوردن]"
"تسلیت گفتن","[]"
"تسلیم داشتن","[]"
"تسلیم شدن","[]"
"تسلیم کردن","[واگذاردن, واگذاشتن, سپردن]"
"تسلیم کندن","[]"
"تسهیل شدن","[]"
"تسهیل کردن","[]"
"تسهیل کندن","[]"
"تسویه شدن","[]"
"تسکین بخشیدن","[فرونشاندن, دل‌به‌دست‌آوردن]"
"تسکین دادن","[فرونشاندن, دل‌به‌دست‌آوردن]"
"تسکین یافتن","[فرونشستن]"
"تشبیه کردن","[]"
"تشخیص دادن","[شناختن]"
"تشدید شدن","[]"
"تشدید کردن","[]"
"تشدید کندن","[]"
"تشدید یافتن","[]"
"تشریح کردن","[]"
"تشریح کندن","[]"
"تشریف آوردن","[آمدن]"
"تشریف بردن","[رفتن, پيمودن, نورديدن, پوييدن]"
"تشریف داشتن","[بودن]"
"تشفی پیدا می‌کندن","[]"
"تشنه شدن","[]"
"تشنه شستن","[]"
"تشویش کردن","[]"
"تشویق شدن","[]"
"تشویق نمودن","[]"
"تشویق کردن","[]"
"تشویق کندن","[]"
"تشکر کردن","[]"
"تشکل یافتن","[]"
"تشکیل دادن","[]"
"تشکیل شدن","[]"
"تشکیل یافتن","[]"
"تشکیل‌نشده‌بودن","[]"
"تشکیک کردن","[]"
"تشکیک کندن","[]"
"تشییع کردن","[]"
"تصاحب کردن","[گرفتن]"
"تصاحب کندن","[]"
"تصادف نکندن","[]"
"تصادف کردن","[]"
"تصادم کردن","[]"
"تصحیح کردن","[]"
"تصدی کردن","[]"
"تصدیق کردن","[]"
"تصدیق کندن","[]"
"تصدیق گرفتن","[]"
"تصرف داشتن","[داشتن]"
"تصرف شدن","[]"
"تصرف کردن","[فروگرفتن]"
"تصرف کندن","[]"
"تصریح داشتن","[]"
"تصریح شدن","[]"
"تصریح کردن","[]"
"تصریح کندن","[]"
"تصغیر کردن","[]"
"تصفیه کردن","[پالاييدن]"
"تصمیم داشتن","[]"
"تصمیم نگرفتن","[]"
"تصمیم گرفتن","[]"
"تصنیف کردن","[سرودن, سراييدن]"
"تصور رفتن","[نمودن]"
"تصور شدن","[]"
"تصور کردن","[انگاردن, انگاريدن, انگاشتن]"
"تصور کن","[]"
"تصور کندن","[]"
"تصویب شدن","[]"
"تصویب نشدن","[]"
"تصویب کردن","[گذراندن]"
"تصویب کندن","[]"
"تصویر کردن","[نگاشتن, نگاريدن]"
"تصویر کشیدن","[نگاشتن, نگاريدن]"
"تصویر کندن","[]"
"تصویربرداری کردن","[]"
"تضرع کردن","[]"
"تضعیف ساختن","[]"
"تضعیف شدن","[]"
"تضعیف کردن","[]"
"تضعیف کندن","[]"
"تضمین کردن","[]"
"تضمین کندن","[]"
"تضییع شدن","[هرزرفتن]"
"تضییع کردن","[تباهيدن]"
"تطابق داشتن","[خوردن]"
"تطبیق دادن","[]"
"تطبیق داده شودن","[]"
"تطبیق داشتن","[خوردن]"
"تطبیق کردن","[]"
"تطهیر شدن","[]"
"تظاهر کردن","[فرانمودن]"
"تظاهر کندن","[]"
"تظاهرات کردن","[]"
"تعارض داشتن","[]"
"تعارف تکه پاره می‌کنندن","[]"
"تعارف کردن","[]"
"تعامل کردن","[]"
"تعبیر شدن","[]"
"تعبیر کردن","[]"
"تعبیر کندن","[]"
"تعبیه شدن","[]"
"تعبیه کردن","[]"
"تعجب کردن","[]"
"تعجب کندن","[]"
"تعدی بکندن","[]"
"تعدیل شدن","[]"
"تعدیل پیدا بکندن","[]"
"تعدیل کردن","[]"
"تعدیل کندن","[]"
"تعرض کردن","[]"
"تعرض کندن","[]"
"تعریف کردن","[شناسانيدن, شناساندن, بازشناساندن]"
"تعریف کن","[]"
"تعریف کندن","[]"
"تعزیر کردن","[]"
"تعطیل شدن","[]"
"تعطیل نشدن","[]"
"تعطیل کردن","[بستن, خواباندن]"
"تعطیل کندن","[]"
"تعقل کردن","[سگاليدن, انديشيدن]"
"تعقیب شدن","[]"
"تعقیب کردن","[]"
"تعقیب کندن","[]"
"تعلق داشتن","[]"
"تعلق پیدا می‌کندن","[]"
"تعلق گرفتن","[]"
"تعلق یافتن","[]"
"تعلل ورزیدن","[]"
"تعلل کردن","[]"
"تعلیم دادن","[آموختن, آموزاندن]"
"تعلیم دیدن","[]"
"تعلیم پیدا کندن","[]"
"تعمید دادن","[]"
"تعمیر شدن","[]"
"تعمیر کردن","[]"
"تعمیم دادن","[]"
"تعمیم پیدا کندن","[]"
"تعمیم یافتن","[]"
"تعهد دادن","[]"
"تعهد کردن","[]"
"تعهد کندن","[]"
"تعویض شدن","[]"
"تعویض کردن","[]"
"تعویض کندن","[]"
"تعویق افتادن","[]"
"تعویق انداختن","[]"
"تعیین تکلیف می‌کندن","[]"
"تعیین شدن","[]"
"تعیین فرمودن","[]"
"تعیین می‌فرماییدن","[]"
"تعیین کردن","[]"
"تعیین کندن","[]"
"تعیین گردیدن","[]"
"تعیین گشتن","[]"
"تعیین‌نشده‌باشدن","[]"
"تعیین‌کننده باشدن","[]"
"تعیین‌کننده بودن","[]"
"تغذیه کردن","[]"
"تغذیه کندن","[]"
"تغییر جهت دادندن","[]"
"تغییر جهت می‌دهدن","[]"
"تغییر دادن","[]"
"تغییر رنگ می‌دهدن","[]"
"تغییر رنگ ندهندن","[]"
"تغییر سطح دهندن","[]"
"تغییر شکل دادن","[]"
"تغییر شکل می‌دهدن","[]"
"تغییر شکل می‌یابدن","[]"
"تغییر شکل یافتن","[]"
"تغییر ماهیت دادن","[]"
"تغییر ماهیت می‌دهندن","[]"
"تغییر وضعیت دادندن","[]"
"تغییر پیدا کندن","[]"
"تغییر کردن","[دگريدن]"
"تغییر کندن","[]"
"تغییر یافتن","[]"
"تفاخر کردن","[]"
"تفاهم کردن","[]"
"تفاوت داشتن","[]"
"تفاوت کردن","[]"
"تفاوت گذاردن","[شناختن]"
"تفت دادن","[]"
"تفتیش کردن","[]"
"تفحص کردن","[جستن, پژوهيدن, کاوانيدن, کاويدن]"
"تفحص کندن","[]"
"تفرج کندن","[]"
"تفرقه افکندن","[]"
"تفرقه انداختن","[]"
"تفسیر نمادن","[]"
"تفسیر نمودن","[]"
"تفسیر کردن","[]"
"تفسیر کندن","[]"
"تفصیل دادن","[]"
"تفضل کردن","[]"
"تفهیم شدن","[فهميدن]"
"تفهیم کردن","[فهماندن, فهمانيدن]"
"تفوق داشتن","[]"
"تفویض شدن","[]"
"تفویض نمودن","[سپردن]"
"تفکر کردن","[سگاليدن, انديشيدن]"
"تفکیک شدن","[]"
"تفکیک نمودن","[گسيليدن, واخيدن]"
"تفکیک کردن","[گسيليدن, واخيدن]"
"تفکیک کندن","[]"
"تقاضا داشتن","[]"
"تقاضا نمودن","[خواستن]"
"تقاضا کردن","[خواستن]"
"تقاضا کندن","[]"
"تقبل کردن","[پذيرفتن]"
"تقبل کندن","[]"
"تقبیح کردن","[]"
"تقدم داشتن","[]"
"تقدیر شدن","[]"
"تقدیر کردن","[]"
"تقدیس کردن","[]"
"تقدیم داشتن","[دادن, گفتن]"
"تقدیم کردن","[دادن, گفتن]"
"تقدیم کندن","[]"
"تقرب جستن","[]"
"تقریر کردن","[فرمودن, گفتن, دردادن]"
"تقریر کندن","[]"
"تقسیم شدن","[]"
"تقسیم نمودن","[]"
"تقسیم کردن","[]"
"تقسیم کندن","[]"
"تقسیم‌بندی کردن","[]"
"تقلب کردن","[]"
"تقلید کردن","[]"
"تقلید کندن","[]"
"تقلیل دادن","[کاهيدن, کاستن]"
"تقلیل پیدا کندن","[]"
"تقلیل یافتن","[]"
"تقویت شدن","[]"
"تقویت کردن","[]"
"تقویت کندن","[]"
"تقویت یافتن","[]"
"تقیه کردن","[]"
"تلاش داشتن","[کوشيدن]"
"تلاش کردن","[کوشيدن]"
"تلاش کندن","[]"
"تلافی کردن","[]"
"تلاقی داشتن","[خوردن]"
"تلاقی کندن","[]"
"تلاوت کردن","[فروخواندن, خواندن, بازخواندن]"
"تلاوت کندن","[]"
"تلخ شدن","[تلخيدن]"
"تلخ کردن","[]"
"تلطیف کردن","[]"
"تلف شدن","[هرزرفتن]"
"تلف کردن","[تباهيدن, کشتن, ميراندن]"
"تلفظ کردن","[]"
"تلفظ کندن","[]"
"تلفن بزندن","[]"
"تلفن زدن","[]"
"تلفن کردن","[]"
"تلفیق شدن","[آميختن, شيويدن]"
"تلفیق کردن","[آميزيدن, آميختن, درآميختن]"
"تلقی شدن","[]"
"تلقی کردن","[]"
"تلقی کندن","[]"
"تلقین کردن","[قبولانيدن, باوراندن, القاييدن, قبولاندن]"
"تلمبه زدن","[]"
"تلمذ کردن","[]"
"تلنگر زدن","[]"
"تماس برقرار کنندن","[]"
"تماس داشتن","[]"
"تماس پیدا کندن","[]"
"تماس پیدا کنندن","[]"
"تماس گرفتن","[]"
"تماشا نکندن","[]"
"تماشا کردن","[نگريستن, نگريدن]"
"تماشا کندن","[]"
"تمام شدن","[گذشتن]"
"تمام کردن","[مردن, درگذشتن]"
"تمام کندن","[]"
"تمایز داشتن","[]"
"تمایل داشتن","[خواستن]"
"تمجید شدن","[]"
"تمجید کردن","[]"
"تمدید شدن","[]"
"تمدید کردن","[]"
"تمرد کردن","[سرتابيدن, سرپيچيدن]"
"تمرکز پیدا کردن","[]"
"تمرکز پیدا کندن","[]"
"تمرکز کردن","[]"
"تمرکز کندن","[]"
"تمرکز یافتن","[]"
"تمرین کردن","[]"
"تمرین کندن","[]"
"تمسک کردن","[]"
"تمنا کردن","[]"
"تمکن مالی دارندن","[]"
"تمکین کردن","[]"
"تمیز دادن","[شناختن]"
"تمیز شدن","[]"
"تمیز کردن","[ستردن, زدودن, زداييدن, پالودن]"
"تن دادن","[]"
"تن ندادن","[]"
"تن کردن","[پوشيدن]"
"تن کندن","[]"
"تناسب داشتن","[خوردن]"
"تناول کردن","[خوردن]"
"تنبل بودن","[]"
"تنبیه شدن","[]"
"تنبیه کردن","[]"
"تنبیه کندن","[]"
"تنبیه‌نشده‌بودندن","[]"
"تندخو شدن","[برافروختن]"
"تندرست گشتن","[]"
"تنزل دادن","[کاهيدن, کاستن]"
"تنزل کندن","[]"
"تنزل یافتن","[]"
"تنزیل کردن","[فروفرستادن]"
"تنزیه کردن","[]"
"تنش داشتن","[]"
"تنظیم شدن","[]"
"تنظیم نمودن","[]"
"تنظیم کردن","[]"
"تنظیم کندن","[]"
"تنظیم گردیدن","[]"
"تنفس کردن","[]"
"تنه زدن","[]"
"تنها شدن","[]"
"تنها ماندن","[]"
"تنها گذاشتن","[]"
"تنوره کشیدن","[]"
"تنوع بخشیدن","[]"
"تنوع داشتن","[]"
"تنگ آمدن","[ستوهيدن]"
"تنگ شدن","[فروبستن]"
"تنگ نظر بودندن","[]"
"تنگ کردن","[]"
"ته نشستن","[]"
"ته نشین شدن","[]"
"ته نشین می‌شودن","[]"
"ته نشین‌شده‌اندن","[]"
"ته کشیدن","[]"
"تهدید شدن","[]"
"تهدید نکندن","[]"
"تهدید کردن","[]"
"تهدید کندن","[]"
"تهذیب کردن","[]"
"تهمت بزندن","[]"
"تهمت بستن","[]"
"تهمت زدن","[]"
"تهنیت گفتن","[]"
"تهی شدن","[تهيدن]"
"تهی کردن","[]"
"تهی گشتن","[تهيدن]"
"تهیه داشتن","[]"
"تهیه دیدن","[]"
"تهیه شدن","[]"
"تهیه نمودن","[]"
"تهیه کردن","[]"
"تهیه کندن","[]"
"تهییج شدن","[]"
"توافق داشتن","[]"
"توافق نداشتن","[]"
"توافق کردن","[]"
"توام کردن","[]"
"توان بخشیدن","[]"
"توان داشتن","[]"
"توانا بودن","[]"
"توانا ساختن","[]"
"توانا کردن","[]"
"توانایی داشتن","[توانستن, يارستن]"
"توانمند بودن","[توانستن, يارستن]"
"توانمند کردن","[]"
"توبه کردن","[]"
"توجه بکندن","[]"
"توجه داشتن","[]"
"توجه نشان دهدن","[]"
"توجه نشان دهیمن","[]"
"توجه نشان می‌دهندن","[]"
"توجه نشان می‌دهیمن","[]"
"توجه نمودن","[]"
"توجه نکردن","[]"
"توجه نکندن","[]"
"توجه کردن","[پرداختن]"
"توجه کن","[]"
"توجه کندن","[]"
"توجیه کردن","[]"
"توجیه کندن","[]"
"تودهنی خوردن","[]"
"تورم داشتن","[]"
"توزیع شدن","[]"
"توزیع کردن","[]"
"توزیع کندن","[]"
"توزیع گشتن","[]"
"توسری خوردن","[]"
"توسعه بخشدن","[]"
"توسعه بخشن","[]"
"توسعه بخشیدن","[]"
"توسعه دادن","[]"
"توسعه پیدا کردن","[]"
"توسعه پیدا کندن","[]"
"توسعه یافتن","[]"
"توسل جستن","[]"
"توصیف شدن","[]"
"توصیف کردن","[]"
"توصیف کن","[]"
"توصیف کندن","[]"
"توصیه کردن","[]"
"توصیه کندن","[]"
"توضیح دادن","[]"
"توفیر داشتن","[]"
"توفیق پیدا کردن","[]"
"توفیق پیدا کندن","[]"
"توفیق یافتن","[]"
"توقع داشتن","[]"
"توقع رفتن","[]"
"توقع کردن","[]"
"توقف داشتن","[واايستادن, ايستادن, ماندن, ماسيدن, فروماندن]"
"توقف کردن","[واايستادن, ايستادن, ماندن, ماسيدن, فروماندن]"
"توقف کندن","[]"
"توقیف شدن","[]"
"توقیف کردن","[]"
"توقیف کندن","[]"
"توقیف‌نشده‌اندن","[]"
"تولا کردن","[]"
"تولد یافتن","[]"
"تولید شدن","[]"
"تولید کردن","[ساختن, آوردن]"
"تولید کندن","[]"
"توهین کردن","[]"
"توهین کندن","[]"
"توپ انداختن","[]"
"توپ بزندن","[]"
"توپ زدن","[]"
"توکل کردن","[]"
"تپق نزدن","[]"
"تکامل یافتن","[]"
"تکان تکان می‌دهدن","[]"
"تکان خوردن","[جنبيدن]"
"تکان دادن","[جنباندن, تکانيدن, جنبانيدن, تکاندن]"
"تکثیر شدن","[]"
"تکثیر یافتن","[]"
"تکذیب کردن","[]"
"تکذیب کندن","[]"
"تکرار شدن","[]"
"تکرار نمودن","[]"
"تکرار نکندن","[]"
"تکرار کردن","[]"
"تکرار کندن","[]"
"تکفیر کردن","[]"
"تکلم کردن","[]"
"تکلیف بکندن","[]"
"تکلیف کردن","[]"
"تکلیف کن","[]"
"تکمیل نمودن","[]"
"تکمیل کردن","[]"
"تکمیل کندن","[]"
"تکه تکه شدن","[شکستن, درشکستن]"
"تکه تکه شوندن","[]"
"تکه تکه کردندن","[]"
"تکه تکه کن","[]"
"تکه کردن","[]"
"تکوین یافتن","[]"
"تکیه بزندن","[]"
"تکیه دادن","[]"
"تکیه زدن","[]"
"تکیه کردن","[]"
"تکیه کندن","[]"
"تیر زدن","[]"
"تیراندازی کردن","[]"
"تیره شدن","[]"
"تیره کردن","[]"
"تیز کردن","[]"
"تیپ کردن","[]"
"ثابت باشدن","[]"
"ثابت بماندن","[]"
"ثابت بودن","[]"
"ثابت شدن","[]"
"ثابت ماندن","[]"
"ثابت نمودن","[بي‌تغييرکردن]"
"ثابت نگه داریدن","[]"
"ثابت نگه داریمن","[]"
"ثابت نگه داشتن","[]"
"ثابت کردن","[بي‌تغييرکردن, راستاندن]"
"ثابت کن","[]"
"ثابت کندن","[]"
"ثابت گشتن","[]"
"ثبات داشتن","[]"
"ثبت شدن","[]"
"ثبت نام می‌کردندن","[]"
"ثبت نام می‌کندن","[]"
"ثبت نام می‌کنندن","[]"
"ثبت نام نکردن","[]"
"ثبت نام کردن","[]"
"ثبت نام کردندن","[]"
"ثبت نام کنندن","[]"
"ثبت نام کنیدن","[]"
"ثبت کردن","[برنگاشتن, نگاشتن, برداشتن, آوردن]"
"ثبت کندن","[]"
"ثروتمند بودن","[]"
"ثروتمند شدن","[]"
"ثروتمند کردن","[]"
"ثمر دادن","[بارآوردن]"
"جا آوردن","[بازشناختن, شناختن]"
"جا افتادن","[]"
"جا انداختن","[فهماندن, فهمانيدن]"
"جا بزندن","[]"
"جا خوردن","[]"
"جا دادن","[گنجاندن, گنجانيدن]"
"جا دارد بگذاریمن","[]"
"جا داشتن","[گرفتن]"
"جا رفتن","[]"
"جا رون","[]"
"جا زدن","[]"
"جا شدن","[گنجيدن]"
"جا ماندن","[نرسيدن]"
"جا نماندن","[]"
"جا نمودن","[گنجاندن, گنجانيدن]"
"جا کردن","[گنجاندن, گنجانيدن]"
"جا کندن","[]"
"جا گذاشتن","[گذشتن]"
"جا گرفتن","[گنجيدن]"
"جابر نبودن","[]"
"جابه جا کردن","[]"
"جاذبه داشتن","[]"
"جار زدن","[]"
"جارو کردن","[رفتن, روفتن, روبيدن]"
"جارو کن","[]"
"جاری بودن","[]"
"جاری ساختن","[فروگشادن]"
"جاری شدن","[ريختن, فرودويدن, برريختن]"
"جاری کردن","[فروگشادن]"
"جاری کندن","[]"
"جاسازی کردن","[]"
"جالب باشدن","[]"
"جالب بودن","[]"
"جالب توجه باشدن","[]"
"جالب توجه بودن","[درخشيدن]"
"جالب توجه می‌باشدن","[]"
"جامد‌شده‌اندن","[]"
"جامع باشدن","[]"
"جامع بودن","[]"
"جامه عمل بپوشاندن","[]"
"جامه عمل بپوشانندن","[]"
"جامه عمل پوشاندن","[]"
"جامه عمل پوشاندیدن","[]"
"جامه عمل پوشانندن","[]"
"جامه عمل پوشانیدن","[]"
"جامه پوشیدن","[]"
"جان باختن","[مردن, درگذشتن]"
"جان دادن","[مردن, درگذشتن]"
"جان داشتن","[بودن]"
"جان سالم به در بردن","[]"
"جان سپردن","[مردن, درگذشتن]"
"جان کندن","[]"
"جان گرفتن","[]"
"جان یافتن","[]"
"جانب‌داری کردن","[]"
"جانشین شدن","[]"
"جاهل باشدن","[]"
"جاهل بودن","[]"
"جاه‌طلب بودن","[]"
"جاودان کردن","[]"
"جاودانه شدن","[]"
"جاودانه کردن","[]"
"جای بماندن","[]"
"جای تعجب داشتن","[]"
"جای تعجب نداردن","[]"
"جای دادن","[گذاشتن, نهادن, نهشتن, هشتن, گذاردن]"
"جای داشتن","[بودن]"
"جای ماندن","[]"
"جای نماندن","[]"
"جای گذاردن","[]"
"جای گذاشتن","[]"
"جای گرفتن","[]"
"جای گزیدن","[]"
"جایز بودن","[]"
"جایز دانستن","[]"
"جایز شمردن","[]"
"جایزه دادن","[]"
"جایگزین کردن","[]"
"جایگزین کندن","[]"
"جبران کردن","[]"
"جبران کندن","[]"
"جدا ساختن","[گسيليدن, واخيدن]"
"جدا شدن","[ورآمدن, کندن]"
"جدا نشدن","[]"
"جدا کردن","[گسيليدن, واخيدن]"
"جدا کندن","[]"
"جدا گردیدن","[ورآمدن]"
"جدا گشتن","[ورآمدن]"
"جدال کردن","[رزميدن, جنگيدن]"
"جدایی افکندن","[]"
"جدایی انداختن","[]"
"جدا‌نشده‌بودن","[]"
"جدی باشدن","[]"
"جدی بودن","[]"
"جدی نبودن","[]"
"جدی نگرفتن","[]"
"جدی گرفتن","[]"
"جدیت داشتن","[]"
"جذاب باشدن","[]"
"جذاب بودن","[]"
"جذاب نبودن","[]"
"جذاب کردن","[]"
"جذابیت داشتن","[]"
"جذب شدن","[]"
"جذب کردن","[کشيدن, درآشاميدن, رباييدن, درمکيدن, ربودن]"
"جذب کندن","[]"
"جرات دادن","[]"
"جرات کردن","[يارستن]"
"جراحی کردن","[]"
"جرقه بزندن","[]"
"جرقه زدن","[درخشيدن]"
"جرقه نزندن","[]"
"جرم کردن","[]"
"جرم کندن","[]"
"جریان داشتن","[]"
"جریان پیدا می‌کندن","[]"
"جریان پیدا می‌کنندن","[]"
"جریان پیدا کردن","[گشتن, فرودويدن, چرخيدن]"
"جریان پیدا کندن","[]"
"جریان گرفتن","[فرودويدن]"
"جریان یافتن","[فرودويدن, تراويدن]"
"جریحه‌دار شدن","[رنجيدن, آزردن]"
"جریحه‌دار کردن","[رنجاندن, خستن, آزاردن, آزردن, آزاريدن]"
"جریمه کردن","[]"
"جسارت کردن","[يارستن]"
"جسارت کندن","[]"
